id	Norm_expression	gene_symbol	Group	Hox_cluster
ENST00000392539:HOXD13	0	HOXD13	PFA-EZHIP-PF	HOXD
ENST00000406506:HOXD12	0	HOXD12	PFA-EZHIP-PF	HOXD
ENST00000249504:HOXD11	0	HOXD11	PFA-EZHIP-PF	HOXD
ENST00000249501:HOXD10	0	HOXD10	PFA-EZHIP-PF	HOXD
ENST00000249499:HOXD9	6.000621673378651	HOXD9	PFA-EZHIP-PF	HOXD
ENST00000313173:HOXD8	12.001243346757303	HOXD8	PFA-EZHIP-PF	HOXD
ENST00000468418:HOXD3	0	HOXD3	PFA-EZHIP-PF	HOXD
ENST00000306324:HOXD4	0	HOXD4	PFA-EZHIP-PF	HOXD
ENST00000331462:HOXD1	0	HOXD1	PFA-EZHIP-PF	HOXD
ENST00000343060:HOXA1	60.006216733786516	HOXA1	PFA-EZHIP-PF	HOXA
ENST00000222718:HOXA2	450.04662550339884	HOXA2	PFA-EZHIP-PF	HOXA
ENST00000396352:HOXA3	450.04662550339884	HOXA3	PFA-EZHIP-PF	HOXA
ENST00000360046:HOXA4	399.0413412796803	HOXA4	PFA-EZHIP-PF	HOXA
ENST00000222726:HOXA5	178.5184947830149	HOXA5	PFA-EZHIP-PF	HOXA
ENST00000521478:HOXA6	0	HOXA6	PFA-EZHIP-PF	HOXA
ENST00000242159:HOXA7	0	HOXA7	PFA-EZHIP-PF	HOXA
ENST00000343483:HOXA9	0	HOXA9	PFA-EZHIP-PF	HOXA
ENST00000283921:HOXA10	9.000932510067978	HOXA10	PFA-EZHIP-PF	HOXA
ENST00000006015:HOXA11	0	HOXA11	PFA-EZHIP-PF	HOXA
ENST00000222753:HOXA13	0	HOXA13	PFA-EZHIP-PF	HOXA
ENST00000508190:HOXC9	0	HOXC9	PFA-EZHIP-PF	HOXC
ENST00000243056:HOXC13	0	HOXC13	PFA-EZHIP-PF	HOXC
ENST00000243103:HOXC12	0	HOXC12	PFA-EZHIP-PF	HOXC
ENST00000243082:HOXC11	0	HOXC11	PFA-EZHIP-PF	HOXC
ENST00000303460:HOXC10	0	HOXC10	PFA-EZHIP-PF	HOXC
ENST00000040584:HOXC8	3.0003108366893256	HOXC8	PFA-EZHIP-PF	HOXC
ENST00000394331:HOXC6	3.0003108366893256	HOXC6	PFA-EZHIP-PF	HOXC
ENST00000312492:HOXC5	0	HOXC5	PFA-EZHIP-PF	HOXC
ENST00000609810:HOXC4	240.02486693514606	HOXC4	PFA-EZHIP-PF	HOXC
ENST00000239174:HOXB1	0	HOXB1	PFA-EZHIP-PF	HOXB
ENST00000330070:HOXB2	615.0637215213118	HOXB2	PFA-EZHIP-PF	HOXB
ENST00000470495:HOXB3	1312.63599105158	HOXB3	PFA-EZHIP-PF	HOXB
ENST00000332503:HOXB4	807.0836150694286	HOXB4	PFA-EZHIP-PF	HOXB
ENST00000239151:HOXB5	0	HOXB5	PFA-EZHIP-PF	HOXB
ENST00000484302:HOXB6	12.001243346757303	HOXB6	PFA-EZHIP-PF	HOXB
ENST00000239165:HOXB7	12.001243346757303	HOXB7	PFA-EZHIP-PF	HOXB
ENST00000239144:HOXB8	0	HOXB8	PFA-EZHIP-PF	HOXB
ENST00000311177:HOXB9	6.000621673378651	HOXB9	PFA-EZHIP-PF	HOXB
ENST00000290295:HOXB13	0	HOXB13	PFA-EZHIP-PF	HOXB
ENST00000392539:HOXD13	0	HOXD13	PFA-EZHIP-PF	HOXD
ENST00000406506:HOXD12	0	HOXD12	PFA-EZHIP-PF	HOXD
ENST00000249504:HOXD11	0	HOXD11	PFA-EZHIP-PF	HOXD
ENST00000249501:HOXD10	0	HOXD10	PFA-EZHIP-PF	HOXD
ENST00000249499:HOXD9	0	HOXD9	PFA-EZHIP-PF	HOXD
ENST00000313173:HOXD8	8.32433278380996	HOXD8	PFA-EZHIP-PF	HOXD
ENST00000468418:HOXD3	0	HOXD3	PFA-EZHIP-PF	HOXD
ENST00000306324:HOXD4	0	HOXD4	PFA-EZHIP-PF	HOXD
ENST00000331462:HOXD1	0	HOXD1	PFA-EZHIP-PF	HOXD
ENST00000343060:HOXA1	2.7747775946033197	HOXA1	PFA-EZHIP-PF	HOXA
ENST00000222718:HOXA2	5.5495551892066395	HOXA2	PFA-EZHIP-PF	HOXA
ENST00000396352:HOXA3	2.7747775946033197	HOXA3	PFA-EZHIP-PF	HOXA
ENST00000360046:HOXA4	2.7747775946033197	HOXA4	PFA-EZHIP-PF	HOXA
ENST00000222726:HOXA5	4.16216639190498	HOXA5	PFA-EZHIP-PF	HOXA
ENST00000521478:HOXA6	0	HOXA6	PFA-EZHIP-PF	HOXA
ENST00000242159:HOXA7	4.16216639190498	HOXA7	PFA-EZHIP-PF	HOXA
ENST00000343483:HOXA9	2.7747775946033197	HOXA9	PFA-EZHIP-PF	HOXA
ENST00000283921:HOXA10	5.5495551892066395	HOXA10	PFA-EZHIP-PF	HOXA
ENST00000006015:HOXA11	0	HOXA11	PFA-EZHIP-PF	HOXA
ENST00000222753:HOXA13	0	HOXA13	PFA-EZHIP-PF	HOXA
ENST00000508190:HOXC9	0	HOXC9	PFA-EZHIP-PF	HOXC
ENST00000243056:HOXC13	0	HOXC13	PFA-EZHIP-PF	HOXC
ENST00000243103:HOXC12	0	HOXC12	PFA-EZHIP-PF	HOXC
ENST00000243082:HOXC11	0	HOXC11	PFA-EZHIP-PF	HOXC
ENST00000303460:HOXC10	0	HOXC10	PFA-EZHIP-PF	HOXC
ENST00000040584:HOXC8	0	HOXC8	PFA-EZHIP-PF	HOXC
ENST00000394331:HOXC6	0	HOXC6	PFA-EZHIP-PF	HOXC
ENST00000312492:HOXC5	0	HOXC5	PFA-EZHIP-PF	HOXC
ENST00000609810:HOXC4	16.64866556761992	HOXC4	PFA-EZHIP-PF	HOXC
ENST00000239174:HOXB1	0	HOXB1	PFA-EZHIP-PF	HOXB
ENST00000330070:HOXB2	5.5495551892066395	HOXB2	PFA-EZHIP-PF	HOXB
ENST00000470495:HOXB3	2.7747775946033197	HOXB3	PFA-EZHIP-PF	HOXB
ENST00000332503:HOXB4	8.32433278380996	HOXB4	PFA-EZHIP-PF	HOXB
ENST00000239151:HOXB5	0	HOXB5	PFA-EZHIP-PF	HOXB
ENST00000484302:HOXB6	2.7747775946033197	HOXB6	PFA-EZHIP-PF	HOXB
ENST00000239165:HOXB7	8.32433278380996	HOXB7	PFA-EZHIP-PF	HOXB
ENST00000239144:HOXB8	0	HOXB8	PFA-EZHIP-PF	HOXB
ENST00000311177:HOXB9	0	HOXB9	PFA-EZHIP-PF	HOXB
ENST00000290295:HOXB13	0	HOXB13	PFA-EZHIP-PF	HOXB
ENST00000392539:HOXD13	0	HOXD13	PFA-EZHIP-PF	HOXD
ENST00000406506:HOXD12	0	HOXD12	PFA-EZHIP-PF	HOXD
ENST00000249504:HOXD11	0	HOXD11	PFA-EZHIP-PF	HOXD
ENST00000249501:HOXD10	0	HOXD10	PFA-EZHIP-PF	HOXD
ENST00000249499:HOXD9	3.7370156980382436	HOXD9	PFA-EZHIP-PF	HOXD
ENST00000313173:HOXD8	11.21104709411473	HOXD8	PFA-EZHIP-PF	HOXD
ENST00000468418:HOXD3	3.7370156980382436	HOXD3	PFA-EZHIP-PF	HOXD
ENST00000306324:HOXD4	0	HOXD4	PFA-EZHIP-PF	HOXD
ENST00000331462:HOXD1	0	HOXD1	PFA-EZHIP-PF	HOXD
ENST00000343060:HOXA1	0	HOXA1	PFA-EZHIP-PF	HOXA
ENST00000222718:HOXA2	1.8685078490191218	HOXA2	PFA-EZHIP-PF	HOXA
ENST00000396352:HOXA3	3.7370156980382436	HOXA3	PFA-EZHIP-PF	HOXA
ENST00000360046:HOXA4	0	HOXA4	PFA-EZHIP-PF	HOXA
ENST00000222726:HOXA5	0	HOXA5	PFA-EZHIP-PF	HOXA
ENST00000521478:HOXA6	0	HOXA6	PFA-EZHIP-PF	HOXA
ENST00000242159:HOXA7	0	HOXA7	PFA-EZHIP-PF	HOXA
ENST00000343483:HOXA9	7.474031396076487	HOXA9	PFA-EZHIP-PF	HOXA
ENST00000283921:HOXA10	0	HOXA10	PFA-EZHIP-PF	HOXA
ENST00000006015:HOXA11	0	HOXA11	PFA-EZHIP-PF	HOXA
ENST00000222753:HOXA13	3.7370156980382436	HOXA13	PFA-EZHIP-PF	HOXA
ENST00000508190:HOXC9	0	HOXC9	PFA-EZHIP-PF	HOXC
ENST00000243056:HOXC13	0	HOXC13	PFA-EZHIP-PF	HOXC
ENST00000243103:HOXC12	0	HOXC12	PFA-EZHIP-PF	HOXC
ENST00000243082:HOXC11	0	HOXC11	PFA-EZHIP-PF	HOXC
ENST00000303460:HOXC10	0	HOXC10	PFA-EZHIP-PF	HOXC
ENST00000040584:HOXC8	0	HOXC8	PFA-EZHIP-PF	HOXC
ENST00000394331:HOXC6	0	HOXC6	PFA-EZHIP-PF	HOXC
ENST00000312492:HOXC5	14.948062792152975	HOXC5	PFA-EZHIP-PF	HOXC
ENST00000609810:HOXC4	175.63973780779745	HOXC4	PFA-EZHIP-PF	HOXC
ENST00000239174:HOXB1	0	HOXB1	PFA-EZHIP-PF	HOXB
ENST00000330070:HOXB2	11.21104709411473	HOXB2	PFA-EZHIP-PF	HOXB
ENST00000470495:HOXB3	1.8685078490191218	HOXB3	PFA-EZHIP-PF	HOXB
ENST00000332503:HOXB4	3.7370156980382436	HOXB4	PFA-EZHIP-PF	HOXB
ENST00000239151:HOXB5	3.7370156980382436	HOXB5	PFA-EZHIP-PF	HOXB
ENST00000484302:HOXB6	0	HOXB6	PFA-EZHIP-PF	HOXB
ENST00000239165:HOXB7	0	HOXB7	PFA-EZHIP-PF	HOXB
ENST00000239144:HOXB8	3.7370156980382436	HOXB8	PFA-EZHIP-PF	HOXB
ENST00000311177:HOXB9	0	HOXB9	PFA-EZHIP-PF	HOXB
ENST00000290295:HOXB13	0	HOXB13	PFA-EZHIP-PF	HOXB
ENST00000392539:HOXD13	0	HOXD13	PFA-EZHIP-PF	HOXD
ENST00000406506:HOXD12	0	HOXD12	PFA-EZHIP-PF	HOXD
ENST00000249504:HOXD11	0	HOXD11	PFA-EZHIP-PF	HOXD
ENST00000249501:HOXD10	0	HOXD10	PFA-EZHIP-PF	HOXD
ENST00000249499:HOXD9	0	HOXD9	PFA-EZHIP-PF	HOXD
ENST00000313173:HOXD8	0	HOXD8	PFA-EZHIP-PF	HOXD
ENST00000468418:HOXD3	817.8164370164742	HOXD3	PFA-EZHIP-PF	HOXD
ENST00000306324:HOXD4	269.8794242154365	HOXD4	PFA-EZHIP-PF	HOXD
ENST00000331462:HOXD1	8.178164370164742	HOXD1	PFA-EZHIP-PF	HOXD
ENST00000343060:HOXA1	89.95980807181216	HOXA1	PFA-EZHIP-PF	HOXA
ENST00000222718:HOXA2	666.5203961684265	HOXA2	PFA-EZHIP-PF	HOXA
ENST00000396352:HOXA3	576.5605880966143	HOXA3	PFA-EZHIP-PF	HOXA
ENST00000360046:HOXA4	594.9614579294849	HOXA4	PFA-EZHIP-PF	HOXA
ENST00000222726:HOXA5	32.71265748065897	HOXA5	PFA-EZHIP-PF	HOXA
ENST00000521478:HOXA6	0	HOXA6	PFA-EZHIP-PF	HOXA
ENST00000242159:HOXA7	0	HOXA7	PFA-EZHIP-PF	HOXA
ENST00000343483:HOXA9	0	HOXA9	PFA-EZHIP-PF	HOXA
ENST00000283921:HOXA10	0	HOXA10	PFA-EZHIP-PF	HOXA
ENST00000006015:HOXA11	0	HOXA11	PFA-EZHIP-PF	HOXA
ENST00000222753:HOXA13	0	HOXA13	PFA-EZHIP-PF	HOXA
ENST00000508190:HOXC9	0	HOXC9	PFA-EZHIP-PF	HOXC
ENST00000243056:HOXC13	0	HOXC13	PFA-EZHIP-PF	HOXC
ENST00000243103:HOXC12	0	HOXC12	PFA-EZHIP-PF	HOXC
ENST00000243082:HOXC11	0	HOXC11	PFA-EZHIP-PF	HOXC
ENST00000303460:HOXC10	0	HOXC10	PFA-EZHIP-PF	HOXC
ENST00000040584:HOXC8	0	HOXC8	PFA-EZHIP-PF	HOXC
ENST00000394331:HOXC6	0	HOXC6	PFA-EZHIP-PF	HOXC
ENST00000312492:HOXC5	8.178164370164742	HOXC5	PFA-EZHIP-PF	HOXC
ENST00000609810:HOXC4	184.00869832870669	HOXC4	PFA-EZHIP-PF	HOXC
ENST00000239174:HOXB1	0	HOXB1	PFA-EZHIP-PF	HOXB
ENST00000330070:HOXB2	372.1064788424958	HOXB2	PFA-EZHIP-PF	HOXB
ENST00000470495:HOXB3	1050.8941215661694	HOXB3	PFA-EZHIP-PF	HOXB
ENST00000332503:HOXB4	547.9370128010377	HOXB4	PFA-EZHIP-PF	HOXB
ENST00000239151:HOXB5	20.445410925411856	HOXB5	PFA-EZHIP-PF	HOXB
ENST00000484302:HOXB6	0	HOXB6	PFA-EZHIP-PF	HOXB
ENST00000239165:HOXB7	0	HOXB7	PFA-EZHIP-PF	HOXB
ENST00000239144:HOXB8	0	HOXB8	PFA-EZHIP-PF	HOXB
ENST00000311177:HOXB9	0	HOXB9	PFA-EZHIP-PF	HOXB
ENST00000290295:HOXB13	0	HOXB13	PFA-EZHIP-PF	HOXB
ENST00000392539:HOXD13	3.4080114330588303	HOXD13	PFA-EZHIP-PF	HOXD
ENST00000406506:HOXD12	0	HOXD12	PFA-EZHIP-PF	HOXD
ENST00000249504:HOXD11	0	HOXD11	PFA-EZHIP-PF	HOXD
ENST00000249501:HOXD10	0	HOXD10	PFA-EZHIP-PF	HOXD
ENST00000249499:HOXD9	0	HOXD9	PFA-EZHIP-PF	HOXD
ENST00000313173:HOXD8	10.224034299176491	HOXD8	PFA-EZHIP-PF	HOXD
ENST00000468418:HOXD3	173.80858308600034	HOXD3	PFA-EZHIP-PF	HOXD
ENST00000306324:HOXD4	51.12017149588245	HOXD4	PFA-EZHIP-PF	HOXD
ENST00000331462:HOXD1	0	HOXD1	PFA-EZHIP-PF	HOXD
ENST00000343060:HOXA1	17.04005716529415	HOXA1	PFA-EZHIP-PF	HOXA
ENST00000222718:HOXA2	485.6416292108833	HOXA2	PFA-EZHIP-PF	HOXA
ENST00000396352:HOXA3	514.6097263918833	HOXA3	PFA-EZHIP-PF	HOXA
ENST00000360046:HOXA4	518.0177378249422	HOXA4	PFA-EZHIP-PF	HOXA
ENST00000222726:HOXA5	102.2403429917649	HOXA5	PFA-EZHIP-PF	HOXA
ENST00000521478:HOXA6	0	HOXA6	PFA-EZHIP-PF	HOXA
ENST00000242159:HOXA7	0	HOXA7	PFA-EZHIP-PF	HOXA
ENST00000343483:HOXA9	27.264091464470642	HOXA9	PFA-EZHIP-PF	HOXA
ENST00000283921:HOXA10	0	HOXA10	PFA-EZHIP-PF	HOXA
ENST00000006015:HOXA11	3.4080114330588303	HOXA11	PFA-EZHIP-PF	HOXA
ENST00000222753:HOXA13	0	HOXA13	PFA-EZHIP-PF	HOXA
ENST00000508190:HOXC9	0	HOXC9	PFA-EZHIP-PF	HOXC
ENST00000243056:HOXC13	0	HOXC13	PFA-EZHIP-PF	HOXC
ENST00000243103:HOXC12	0	HOXC12	PFA-EZHIP-PF	HOXC
ENST00000243082:HOXC11	0	HOXC11	PFA-EZHIP-PF	HOXC
ENST00000303460:HOXC10	0	HOXC10	PFA-EZHIP-PF	HOXC
ENST00000040584:HOXC8	0	HOXC8	PFA-EZHIP-PF	HOXC
ENST00000394331:HOXC6	0	HOXC6	PFA-EZHIP-PF	HOXC
ENST00000312492:HOXC5	0	HOXC5	PFA-EZHIP-PF	HOXC
ENST00000609810:HOXC4	216.4087259992357	HOXC4	PFA-EZHIP-PF	HOXC
ENST00000239174:HOXB1	0	HOXB1	PFA-EZHIP-PF	HOXB
ENST00000330070:HOXB2	437.9294691480597	HOXB2	PFA-EZHIP-PF	HOXB
ENST00000470495:HOXB3	1197.916018720179	HOXB3	PFA-EZHIP-PF	HOXB
ENST00000332503:HOXB4	465.19356061253035	HOXB4	PFA-EZHIP-PF	HOXB
ENST00000239151:HOXB5	11.928040015705905	HOXB5	PFA-EZHIP-PF	HOXB
ENST00000484302:HOXB6	40.896137196705965	HOXB6	PFA-EZHIP-PF	HOXB
ENST00000239165:HOXB7	11.928040015705905	HOXB7	PFA-EZHIP-PF	HOXB
ENST00000239144:HOXB8	0	HOXB8	PFA-EZHIP-PF	HOXB
ENST00000311177:HOXB9	13.632045732235321	HOXB9	PFA-EZHIP-PF	HOXB
ENST00000290295:HOXB13	0	HOXB13	PFA-EZHIP-PF	HOXB
ENST00000392539:HOXD13	0	HOXD13	PFA-EZHIP-PF	HOXD
ENST00000406506:HOXD12	0	HOXD12	PFA-EZHIP-PF	HOXD
ENST00000249504:HOXD11	0	HOXD11	PFA-EZHIP-PF	HOXD
ENST00000249501:HOXD10	0	HOXD10	PFA-EZHIP-PF	HOXD
ENST00000249499:HOXD9	35.742606881682434	HOXD9	PFA-EZHIP-PF	HOXD
ENST00000313173:HOXD8	0	HOXD8	PFA-EZHIP-PF	HOXD
ENST00000468418:HOXD3	89.35651720420609	HOXD3	PFA-EZHIP-PF	HOXD
ENST00000306324:HOXD4	17.871303440841217	HOXD4	PFA-EZHIP-PF	HOXD
ENST00000331462:HOXD1	0	HOXD1	PFA-EZHIP-PF	HOXD
ENST00000343060:HOXA1	53.61391032252365	HOXA1	PFA-EZHIP-PF	HOXA
ENST00000222718:HOXA2	857.8225651603784	HOXA2	PFA-EZHIP-PF	HOXA
ENST00000396352:HOXA3	536.1391032252366	HOXA3	PFA-EZHIP-PF	HOXA
ENST00000360046:HOXA4	607.6243169886014	HOXA4	PFA-EZHIP-PF	HOXA
ENST00000222726:HOXA5	638.8990980100735	HOXA5	PFA-EZHIP-PF	HOXA
ENST00000521478:HOXA6	8.935651720420609	HOXA6	PFA-EZHIP-PF	HOXA
ENST00000242159:HOXA7	8.935651720420609	HOXA7	PFA-EZHIP-PF	HOXA
ENST00000343483:HOXA9	0	HOXA9	PFA-EZHIP-PF	HOXA
ENST00000283921:HOXA10	0	HOXA10	PFA-EZHIP-PF	HOXA
ENST00000006015:HOXA11	0	HOXA11	PFA-EZHIP-PF	HOXA
ENST00000222753:HOXA13	71.48521376336487	HOXA13	PFA-EZHIP-PF	HOXA
ENST00000508190:HOXC9	17.871303440841217	HOXC9	PFA-EZHIP-PF	HOXC
ENST00000243056:HOXC13	0	HOXC13	PFA-EZHIP-PF	HOXC
ENST00000243103:HOXC12	0	HOXC12	PFA-EZHIP-PF	HOXC
ENST00000243082:HOXC11	0	HOXC11	PFA-EZHIP-PF	HOXC
ENST00000303460:HOXC10	0	HOXC10	PFA-EZHIP-PF	HOXC
ENST00000040584:HOXC8	35.742606881682434	HOXC8	PFA-EZHIP-PF	HOXC
ENST00000394331:HOXC6	53.61391032252365	HOXC6	PFA-EZHIP-PF	HOXC
ENST00000312492:HOXC5	0	HOXC5	PFA-EZHIP-PF	HOXC
ENST00000609810:HOXC4	156.37390510736066	HOXC4	PFA-EZHIP-PF	HOXC
ENST00000239174:HOXB1	0	HOXB1	PFA-EZHIP-PF	HOXB
ENST00000330070:HOXB2	625.4956204294426	HOXB2	PFA-EZHIP-PF	HOXB
ENST00000470495:HOXB3	915.9043013431124	HOXB3	PFA-EZHIP-PF	HOXB
ENST00000332503:HOXB4	169.77738268799158	HOXB4	PFA-EZHIP-PF	HOXB
ENST00000239151:HOXB5	0	HOXB5	PFA-EZHIP-PF	HOXB
ENST00000484302:HOXB6	0	HOXB6	PFA-EZHIP-PF	HOXB
ENST00000239165:HOXB7	0	HOXB7	PFA-EZHIP-PF	HOXB
ENST00000239144:HOXB8	0	HOXB8	PFA-EZHIP-PF	HOXB
ENST00000311177:HOXB9	8.935651720420609	HOXB9	PFA-EZHIP-PF	HOXB
ENST00000290295:HOXB13	0	HOXB13	PFA-EZHIP-PF	HOXB
ENST00000392539:HOXD13	0	HOXD13	PFA-EZHIP-PF	HOXD
ENST00000406506:HOXD12	0	HOXD12	PFA-EZHIP-PF	HOXD
ENST00000249504:HOXD11	0	HOXD11	PFA-EZHIP-PF	HOXD
ENST00000249501:HOXD10	0	HOXD10	PFA-EZHIP-PF	HOXD
ENST00000249499:HOXD9	2.967348113222365	HOXD9	PFA-EZHIP-PF	HOXD
ENST00000313173:HOXD8	14.836740566111825	HOXD8	PFA-EZHIP-PF	HOXD
ENST00000468418:HOXD3	103.85718396278277	HOXD3	PFA-EZHIP-PF	HOXD
ENST00000306324:HOXD4	68.2490066041144	HOXD4	PFA-EZHIP-PF	HOXD
ENST00000331462:HOXD1	0	HOXD1	PFA-EZHIP-PF	HOXD
ENST00000343060:HOXA1	44.51022169833548	HOXA1	PFA-EZHIP-PF	HOXA
ENST00000222718:HOXA2	366.4674919829621	HOXA2	PFA-EZHIP-PF	HOXA
ENST00000396352:HOXA3	400.59199528501927	HOXA3	PFA-EZHIP-PF	HOXA
ENST00000360046:HOXA4	176.55721273673072	HOXA4	PFA-EZHIP-PF	HOXA
ENST00000222726:HOXA5	327.8919665110713	HOXA5	PFA-EZHIP-PF	HOXA
ENST00000521478:HOXA6	74.18370283055913	HOXA6	PFA-EZHIP-PF	HOXA
ENST00000242159:HOXA7	83.08574717022621	HOXA7	PFA-EZHIP-PF	HOXA
ENST00000343483:HOXA9	0	HOXA9	PFA-EZHIP-PF	HOXA
ENST00000283921:HOXA10	0	HOXA10	PFA-EZHIP-PF	HOXA
ENST00000006015:HOXA11	2.967348113222365	HOXA11	PFA-EZHIP-PF	HOXA
ENST00000222753:HOXA13	0	HOXA13	PFA-EZHIP-PF	HOXA
ENST00000508190:HOXC9	0	HOXC9	PFA-EZHIP-PF	HOXC
ENST00000243056:HOXC13	0	HOXC13	PFA-EZHIP-PF	HOXC
ENST00000243103:HOXC12	1.4836740566111826	HOXC12	PFA-EZHIP-PF	HOXC
ENST00000243082:HOXC11	0	HOXC11	PFA-EZHIP-PF	HOXC
ENST00000303460:HOXC10	0	HOXC10	PFA-EZHIP-PF	HOXC
ENST00000040584:HOXC8	0	HOXC8	PFA-EZHIP-PF	HOXC
ENST00000394331:HOXC6	0	HOXC6	PFA-EZHIP-PF	HOXC
ENST00000312492:HOXC5	0	HOXC5	PFA-EZHIP-PF	HOXC
ENST00000609810:HOXC4	59.3469622644473	HOXC4	PFA-EZHIP-PF	HOXC
ENST00000239174:HOXB1	0	HOXB1	PFA-EZHIP-PF	HOXB
ENST00000330070:HOXB2	357.565447643295	HOXB2	PFA-EZHIP-PF	HOXB
ENST00000470495:HOXB3	826.4064495324286	HOXB3	PFA-EZHIP-PF	HOXB
